Policy_ID,Policyholder_Name,Age,Gender,Policy_Start_Date,Policy_End_Date,Vehicle_Make,Vehicle_Model,Vehicle_Year,Autonomy_Level,VIN,Coverage_Type,Annual_Premium,Deductible,Claim_History,Last_Claim_Date,Claim_Amount,Safety_Score,IoT_Monitoring,Policy_Status,Country
10878,William Jones,32,Female,8/1/24,8/1/25,Cruise,Origin,2023,Level 3,1HGCM82633A435123,Comprehensive,1027,609,0,N/A,0,81,No,Active,Singapore
10879,Amy Campbell,41,Male,24-10-2024,24-10-2025,Waymo,RoboTaxi,2022,Level 4,1HGCM82633A196916,Collision,1335,674,1,23-07-2024 00:00,4025,99,Yes,Active,Singapore
10880,Amanda Cummings,29,Female,27-01-2024,27-01-2025,Zoox,Autonomous,2021,Level 4,1HGCM82633A131699,Collision,886,510,0,N/A,0,91,No,Active,Singapore
10881,Paige Williams,39,Female,5/6/24,5/6/25,Waymo,Jaguar I-Pace,2020,Level 3,1HGCM82633A596078,Basic,1038,445,2,27-04-2024 00:00,2157,92,Yes,Active,Singapore
10882,Michael Fry,51,Female,2/1/24,2/1/25,Nuro,Delivery,2019,Level 3,1HGCM82633A443243,Collision,877,574,1,5/8/24 0:00,4713,75,No,Active,Singapore
10883,Dr. Sonya Bowman,64,Male,31-03-2024,31-03-2025,Waymo,RoboTaxi,2022,Level 4,1HGCM82633A761082,Comprehensive,1198,523,3,7/3/24 0:00,2339,79,No,Active,Singapore
10884,Richard Hughes,29,Male,1/8/24,1/8/25,Rivian,R1S,2021,Level 4,1HGCM82633A377331,Comprehensive,1404,466,1,27-04-2024 00:00,3035,80,No,Active,Singapore
10885,Phillip Norman,25,Female,13-06-2024,13-06-2025,Tesla,Model X,2020,Level 5,1HGCM82633A448848,Basic,1308,542,2,27-08-2024 00:00,3432,91,No,Active,Singapore
10886,Tammy Sanders,45,Female,8/4/24,8/4/25,Waymo,Firefly,2019,Level 5,1HGCM82633A856191,Comprehensive,1139,347,1,2/7/24 0:00,3815,85,Yes,Active,Singapore
10887,George Jones,64,Female,9/6/24,9/6/25,Rivian,R1T,2020,Level 4,1HGCM82633A462484,Basic,870,519,2,15-08-2024 00:00,3909,76,No,Active,Singapore
10888,Kelly Meyer,57,Female,3/7/24,3/7/25,Tesla,Cybertruck,2021,Level 5,1HGCM82633A360349,Comprehensive,1479,680,2,17-04-2024 00:00,4323,98,Yes,Active,Singapore
10889,Tammy Fowler,61,Male,11/8/24,11/8/25,Cruise,Bolt,2021,Level 4,1HGCM82633A729415,Collision,1415,554,2,23-01-2024 00:00,2054,90,Yes,Active,Singapore
10890,Jeffrey Noble,33,Male,5/1/24,5/1/25,Tesla,Model S,2020,Level 4,1HGCM82633A125560,Basic,1002,494,1,21-05-2024 00:00,2315,91,Yes,Active,Singapore
10891,Sara Richards,43,Male,10/9/24,10/9/25,Nuro,Delivery,2020,Level 5,1HGCM82633A952719,Basic,1467,361,3,3/8/24 0:00,4382,82,No,Active,Singapore
10892,Brandi Dennis,61,Male,27-05-2024,27-05-2025,Tesla,Model Y,2023,Level 4,1HGCM82633A784736,Collision,1428,510,0,N/A,0,76,Yes,Active,Singapore
10893,John Cameron,57,Male,27-02-2024,27-02-2025,Nuro,R2,2020,Level 4,1HGCM82633A945313,Collision,998,314,1,19-02-2024 00:00,3109,79,Yes,Active,Singapore
10894,Jennifer Burton,34,Female,11/10/24,11/10/25,Tesla,Model S,2019,Level 5,1HGCM82633A754571,Comprehensive,880,440,2,1/1/24 0:00,3786,93,No,Active,Singapore
10895,Amanda Brewer,45,Male,12/6/24,12/6/25,Cruise,Bolt,2023,Level 5,1HGCM82633A936391,Basic,1013,583,1,16-08-2024 00:00,2512,100,No,Active,Singapore
10896,Dillon Matthews,34,Male,2/6/24,2/6/25,Cruise,Bolt,2020,Level 3,1HGCM82633A456256,Comprehensive,977,495,2,22-08-2024 00:00,3217,92,Yes,Active,Singapore
10897,Michelle Stokes,27,Male,14-10-2024,14-10-2025,Waymo,Jaguar I-Pace,2022,Level 3,1HGCM82633A865451,Comprehensive,1268,347,3,28-08-2024 00:00,2449,97,Yes,Active,Singapore
10898,Shannon Lee,48,Female,22-06-2024,22-06-2025,Waymo,Jaguar I-Pace,2019,Level 5,1HGCM82633A209250,Collision,933,376,3,14-10-2024 00:00,3868,98,No,Active,Singapore
10899,Christopher Medina,60,Male,6/5/24,6/5/25,Nuro,Delivery,2022,Level 5,1HGCM82633A791995,Collision,992,481,2,12/1/24 0:00,4227,88,No,Active,Singapore
10900,Frank Wilson,38,Female,10/6/24,10/6/25,Zoox,Autonomous,2023,Level 4,1HGCM82633A769549,Collision,993,374,3,10/8/24 0:00,2902,82,Yes,Active,Singapore
10901,Amanda Reid,44,Male,16-03-2024,16-03-2025,Tesla,Model Y,2023,Level 4,1HGCM82633A808708,Basic,1150,323,2,11/1/24 0:00,4538,81,Yes,Active,Singapore
10902,Angela Newman,39,Male,27-06-2024,27-06-2025,Zoox,Autonomous,2023,Level 3,1HGCM82633A781628,Basic,860,370,2,10/10/24 0:00,3629,97,Yes,Active,Singapore
10903,Julia Mcknight,52,Male,23-05-2024,23-05-2025,Rivian,R1T,2020,Level 5,1HGCM82633A721707,Comprehensive,1494,692,2,29-05-2024 00:00,4534,93,Yes,Active,Singapore
10904,Angela Williams,41,Male,28-06-2024,28-06-2025,Tesla,Cybertruck,2021,Level 4,1HGCM82633A911927,Basic,916,330,2,1/3/24 0:00,2388,91,No,Active,Singapore
10905,Amanda Williams,56,Female,25-05-2024,25-05-2025,Rivian,R1S,2021,Level 4,1HGCM82633A515679,Basic,1377,304,3,9/2/24 0:00,2556,96,No,Active,Singapore
10906,Calvin Bonilla,42,Female,26-06-2024,26-06-2025,Nuro,Delivery,2023,Level 3,1HGCM82633A076829,Collision,1326,677,0,N/A,0,93,Yes,Active,Singapore
10907,Monica Taylor,68,Female,8/10/24,8/10/25,Rivian,R1S,2020,Level 3,1HGCM82633A611883,Collision,1358,386,1,3/10/24 0:00,2666,100,No,Active,Singapore
10908,Alexander Ortega,46,Male,25-10-2024,25-10-2025,Rivian,R1S,2020,Level 3,1HGCM82633A109535,Comprehensive,982,598,1,14-02-2024 00:00,3712,95,Yes,Active,Singapore
10909,Evan Chapman,56,Male,20-01-2024,20-01-2025,Zoox,Autonomous,2020,Level 3,1HGCM82633A887192,Comprehensive,1337,337,3,14-09-2024 00:00,2238,92,Yes,Active,Singapore
10910,Erin Woods,35,Female,16-07-2024,16-07-2025,Cruise,Origin,2023,Level 5,1HGCM82633A275202,Collision,920,621,0,N/A,0,75,Yes,Active,Singapore
10911,Hannah Jefferson,63,Female,11/5/24,11/5/25,Tesla,Model X,2023,Level 5,1HGCM82633A349645,Comprehensive,1260,605,0,N/A,0,97,No,Active,Singapore
10912,Monica Velazquez,45,Female,24-04-2024,24-04-2025,Cruise,Origin,2023,Level 4,1HGCM82633A243074,Collision,1370,404,3,6/10/24 0:00,2132,85,No,Active,Singapore
10913,Nicole Smith,67,Female,23-05-2024,23-05-2025,Tesla,Model X,2020,Level 5,1HGCM82633A398363,Collision,1360,672,3,11/9/24 0:00,3235,99,No,Active,Singapore
10914,Taylor Thompson,59,Male,9/4/24,9/4/25,Tesla,Model X,2021,Level 5,1HGCM82633A142829,Collision,882,533,1,13-10-2024 00:00,3755,99,Yes,Active,Singapore
10915,Jennifer Perry,37,Male,30-03-2024,30-03-2025,Nuro,R2,2019,Level 4,1HGCM82633A811654,Collision,1013,557,0,N/A,0,85,Yes,Active,Singapore
10916,Jennifer Mullins,67,Male,14-05-2024,14-05-2025,Nuro,R2,2020,Level 3,1HGCM82633A676301,Basic,956,395,2,19-04-2024 00:00,2766,81,Yes,Active,Singapore
10917,Anthony Edwards,63,Male,6/5/24,6/5/25,Cruise,Origin,2022,Level 5,1HGCM82633A719920,Comprehensive,1329,390,2,25-08-2024 00:00,4117,84,Yes,Active,Singapore
10918,Jennifer Smith,50,Female,30-03-2024,30-03-2025,Tesla,Model X,2021,Level 3,1HGCM82633A416641,Comprehensive,1452,488,3,27-09-2024 00:00,3253,82,Yes,Active,Singapore
10919,Dwayne Peters,53,Female,28-01-2024,28-01-2025,Zoox,Autonomous,2021,Level 3,1HGCM82633A894233,Comprehensive,1462,346,1,2/4/24 0:00,3438,82,Yes,Active,Singapore
10920,Arthur Cline,41,Male,27-03-2024,27-03-2025,Cruise,Bolt,2023,Level 5,1HGCM82633A710725,Comprehensive,885,349,0,N/A,0,97,Yes,Active,Singapore
10921,Rebecca Coleman,61,Male,28-05-2024,28-05-2025,Rivian,R1T,2023,Level 4,1HGCM82633A572990,Comprehensive,908,341,2,23-10-2024 00:00,4219,85,No,Active,Singapore
10922,Victoria Randolph,62,Female,25-03-2024,25-03-2025,Waymo,RoboTaxi,2019,Level 3,1HGCM82633A148194,Comprehensive,879,315,3,30-06-2024 00:00,4455,96,No,Active,Singapore
10923,Michelle James,68,Male,9/2/24,9/2/25,Zoox,Autonomous,2019,Level 5,1HGCM82633A601554,Basic,948,639,1,21-09-2024 00:00,2913,92,Yes,Active,Singapore
10924,Carl Johnson,66,Female,1/9/24,1/9/25,Tesla,Model X,2020,Level 4,1HGCM82633A140326,Basic,1390,374,1,3/9/24 0:00,4885,82,Yes,Active,Singapore
10925,Sarah Buchanan,68,Male,6/9/24,6/9/25,Waymo,Jaguar I-Pace,2020,Level 3,1HGCM82633A179167,Collision,918,642,2,14-10-2024 00:00,3884,86,Yes,Active,Singapore
10926,Theresa Cameron,36,Male,6/3/24,6/3/25,Cruise,Origin,2023,Level 4,1HGCM82633A764364,Comprehensive,1111,416,1,7/3/24 0:00,2736,75,Yes,Active,Singapore
10927,Jesse Schultz,53,Male,22-04-2024,22-04-2025,Rivian,R1T,2019,Level 4,1HGCM82633A226231,Collision,1247,397,0,N/A,0,83,Yes,Active,Singapore
10928,Cory Tucker,35,Female,8/8/24,8/8/25,Tesla,Model Y,2023,Level 4,1HGCM82633A910606,Comprehensive,1103,316,3,14-04-2024 00:00,3460,75,No,Active,Singapore
10929,Gabriel Reeves,39,Male,30-07-2024,30-07-2025,Zoox,Autonomous,2020,Level 3,1HGCM82633A813515,Collision,1466,530,0,N/A,0,77,No,Active,Singapore
10930,David Lucas,44,Female,6/6/24,6/6/25,Zoox,Autonomous,2022,Level 5,1HGCM82633A191819,Collision,1388,685,1,28-04-2024 00:00,4902,82,No,Active,Singapore
10931,Alexis Reilly,28,Male,17-07-2024,17-07-2025,Zoox,Autonomous,2020,Level 3,1HGCM82633A661537,Collision,872,544,1,8/3/24 0:00,3627,80,Yes,Active,Singapore
10932,Colin Taylor,58,Male,14-04-2024,14-04-2025,Nuro,R2,2019,Level 5,1HGCM82633A973267,Collision,1478,390,1,16-02-2024 00:00,3353,83,No,Active,Singapore
10933,Derrick Newton,52,Male,9/6/24,9/6/25,Cruise,Bolt,2023,Level 5,1HGCM82633A188659,Comprehensive,1232,347,1,6/2/24 0:00,2723,81,No,Active,Singapore
10934,Thomas Carter,43,Male,26-03-2024,26-03-2025,Zoox,Autonomous,2020,Level 4,1HGCM82633A793373,Collision,1411,540,1,30-08-2024 00:00,4530,82,Yes,Active,Singapore
10935,Derek King,30,Female,30-07-2024,30-07-2025,Tesla,Model 3,2021,Level 3,1HGCM82633A349799,Basic,1288,656,3,23-02-2024 00:00,4644,98,No,Active,Singapore
10936,Pamela Tucker,39,Female,11/1/24,11/1/25,Zoox,Autonomous,2020,Level 4,1HGCM82633A517627,Collision,1175,487,0,N/A,0,86,Yes,Active,Singapore
10937,Jeremiah Walker,29,Female,30-08-2024,30-08-2025,Nuro,R2,2022,Level 3,1HGCM82633A836037,Basic,1023,374,3,24-03-2024 00:00,2671,81,Yes,Active,Singapore
10938,Kimberly Dixon,56,Male,4/10/24,4/10/25,Waymo,RoboTaxi,2020,Level 3,1HGCM82633A658710,Collision,1316,328,0,N/A,0,78,No,Active,Singapore
10939,Shirley Mccormick,36,Female,16-02-2024,16-02-2025,Tesla,Model X,2021,Level 4,1HGCM82633A387241,Comprehensive,1074,568,1,15-08-2024 00:00,3442,94,No,Active,Singapore
10940,Victoria Wade,57,Male,3/8/24,3/8/25,Tesla,Cybertruck,2023,Level 3,1HGCM82633A050429,Collision,1455,490,1,27-01-2024 00:00,2237,77,No,Active,Singapore
10941,Patricia Warren,49,Female,10/8/24,10/8/25,Nuro,Delivery,2023,Level 4,1HGCM82633A994117,Comprehensive,981,698,1,19-05-2024 00:00,4704,98,Yes,Active,Singapore
10942,Cindy Christensen,34,Male,7/2/24,7/2/25,Cruise,Bolt,2021,Level 5,1HGCM82633A868939,Collision,1233,383,0,N/A,0,80,No,Active,Singapore
10943,Jeffrey Bryant,29,Female,12/5/24,12/5/25,Nuro,Delivery,2023,Level 5,1HGCM82633A467168,Comprehensive,1148,565,1,9/10/24 0:00,2585,75,No,Active,Singapore
10944,Corey Costa,36,Male,29-02-2024,28-02-2025,Tesla,Model 3,2020,Level 4,1HGCM82633A575744,Comprehensive,1387,556,2,18-10-2024 00:00,4854,94,Yes,Active,Singapore
10945,Jeremy Bell,29,Male,20-08-2024,20-08-2025,Cruise,Bolt,2020,Level 5,1HGCM82633A350231,Basic,1066,348,3,16-05-2024 00:00,3768,94,No,Active,Singapore
10946,Nicholas Miller,57,Male,11/8/24,11/8/25,Tesla,Cybertruck,2021,Level 4,1HGCM82633A549526,Basic,1107,663,3,18-09-2024 00:00,2030,91,No,Active,Singapore
10947,Samantha Smith,30,Male,30-09-2024,30-09-2025,Waymo,Jaguar I-Pace,2020,Level 4,1HGCM82633A210703,Comprehensive,1190,418,3,13-07-2024 00:00,3757,85,No,Active,Singapore
10948,Michelle Gilmore,40,Female,13-05-2024,13-05-2025,Cruise,Origin,2020,Level 3,1HGCM82633A568559,Basic,1202,531,1,30-03-2024 00:00,2960,85,Yes,Active,Singapore
10949,Eric Barrett,34,Female,21-02-2024,21-02-2025,Waymo,RoboTaxi,2023,Level 3,1HGCM82633A035472,Collision,1480,425,1,3/3/24 0:00,4046,76,No,Active,Singapore
10950,Natasha Romero,67,Male,19-09-2024,19-09-2025,Cruise,Bolt,2021,Level 5,1HGCM82633A981266,Basic,1072,669,0,N/A,0,99,Yes,Active,Singapore
10951,Jimmy Mckenzie,43,Female,26-04-2024,26-04-2025,Rivian,R1T,2019,Level 4,1HGCM82633A612385,Collision,1361,495,0,N/A,0,78,No,Active,Singapore
10952,Wayne Anderson,67,Male,19-07-2024,19-07-2025,Waymo,Jaguar I-Pace,2023,Level 4,1HGCM82633A459686,Comprehensive,1022,309,2,11/4/24 0:00,2308,93,Yes,Active,Singapore
10953,Gail Cunningham,43,Female,7/6/24,7/6/25,Zoox,Autonomous,2019,Level 3,1HGCM82633A049763,Collision,1050,335,1,21-02-2024 00:00,3569,100,No,Active,Singapore
10954,Nicole Christensen,26,Male,3/6/24,3/6/25,Zoox,Autonomous,2021,Level 3,1HGCM82633A249873,Basic,1385,353,2,13-04-2024 00:00,2410,89,No,Active,Singapore
10955,Thomas Gordon,45,Male,9/9/24,9/9/25,Nuro,Delivery,2021,Level 3,1HGCM82633A309449,Collision,805,517,0,N/A,0,76,Yes,Active,Singapore
10956,Edward Sanders MD,39,Female,18-02-2024,18-02-2025,Zoox,Autonomous,2019,Level 4,1HGCM82633A025113,Basic,1500,414,3,14-04-2024 00:00,4532,99,Yes,Active,Singapore
10957,Linda Johnson,44,Female,8/6/24,8/6/25,Rivian,R1S,2023,Level 5,1HGCM82633A051743,Comprehensive,1168,666,0,N/A,0,98,Yes,Active,Singapore
10958,James Smith,29,Female,21-05-2024,21-05-2025,Nuro,Delivery,2022,Level 5,1HGCM82633A175949,Comprehensive,964,528,3,18-03-2024 00:00,3634,84,No,Active,Singapore
10959,Tracy Brown,26,Female,10/5/24,10/5/25,Zoox,Autonomous,2020,Level 4,1HGCM82633A403766,Collision,1272,481,3,10/5/24 0:00,4249,96,No,Active,Singapore
10960,Brandy Hodges,36,Female,30-01-2024,30-01-2025,Cruise,Origin,2020,Level 3,1HGCM82633A894355,Comprehensive,1376,547,1,19-04-2024 00:00,3713,75,Yes,Active,Singapore
10961,Samuel Miller,55,Male,6/9/24,6/9/25,Waymo,Firefly,2020,Level 4,1HGCM82633A634223,Collision,1418,503,1,13-03-2024 00:00,4816,88,Yes,Active,Singapore
10962,Duane Scott,58,Male,5/8/24,5/8/25,Nuro,Delivery,2021,Level 5,1HGCM82633A164995,Comprehensive,1138,382,3,10/2/24 0:00,3345,82,Yes,Active,Singapore
10963,Nathaniel Roach,53,Male,5/3/24,5/3/25,Zoox,Autonomous,2021,Level 3,1HGCM82633A079326,Collision,1213,672,0,N/A,0,93,Yes,Active,Singapore
10964,Kyle Price,65,Male,18-06-2024,18-06-2025,Rivian,R1S,2019,Level 4,1HGCM82633A712411,Collision,989,502,0,N/A,0,88,No,Active,Singapore
10965,Nathan Mitchell,62,Female,2/9/24,2/9/25,Waymo,RoboTaxi,2020,Level 4,1HGCM82633A958342,Comprehensive,1212,402,0,N/A,0,81,No,Active,Singapore
10966,Samuel Meyers,25,Female,9/2/24,9/2/25,Zoox,Autonomous,2022,Level 5,1HGCM82633A230778,Collision,1322,549,3,11/9/24 0:00,2522,89,No,Active,Singapore
10967,Jacqueline Gordon,42,Male,15-08-2024,15-08-2025,Zoox,Autonomous,2020,Level 3,1HGCM82633A975430,Collision,985,542,1,19-10-2024 00:00,2837,84,No,Active,Singapore
10968,Lisa Davis,34,Male,4/3/24,4/3/25,Zoox,Autonomous,2020,Level 3,1HGCM82633A752986,Basic,871,450,2,25-06-2024 00:00,3915,80,Yes,Active,Singapore
10969,Mary Wong,53,Male,2/7/24,2/7/25,Rivian,R1S,2022,Level 3,1HGCM82633A216470,Comprehensive,1329,614,3,30-07-2024 00:00,2429,80,Yes,Active,Singapore
10970,Jason Levine,56,Female,19-04-2024,19-04-2025,Rivian,R1T,2021,Level 3,1HGCM82633A949092,Collision,1352,546,1,8/4/24 0:00,2470,92,No,Active,Singapore
10971,Monica Mitchell,53,Female,20-06-2024,20-06-2025,Nuro,Delivery,2020,Level 4,1HGCM82633A974071,Comprehensive,1211,497,0,N/A,0,84,Yes,Active,China
10972,Brian Trujillo,62,Female,8/6/24,8/6/25,Waymo,Jaguar I-Pace,2022,Level 5,1HGCM82633A036318,Basic,1406,602,2,24-03-2024 00:00,2178,99,Yes,Active,China
10973,Joseph Lawson,39,Male,21-03-2024,21-03-2025,Zoox,Autonomous,2021,Level 4,1HGCM82633A962119,Basic,1048,613,2,16-06-2024 00:00,2268,99,Yes,Active,China
10974,Rebecca Knight,63,Female,8/2/24,8/2/25,Waymo,RoboTaxi,2021,Level 3,1HGCM82633A797596,Collision,1462,453,2,23-01-2024 00:00,2367,92,No,Active,China
10975,Jordan Patel,26,Female,28-02-2024,28-02-2025,Zoox,Autonomous,2022,Level 3,1HGCM82633A553034,Collision,1285,324,0,N/A,0,79,No,Active,China
10976,Brian Kelly,36,Male,12/1/24,12/1/25,Tesla,Model X,2022,Level 4,1HGCM82633A091446,Comprehensive,1344,303,2,9/8/24 0:00,4483,91,No,Active,China
10977,Emily Brooks,34,Female,26-08-2024,26-08-2025,Tesla,Cybertruck,2020,Level 5,1HGCM82633A833822,Collision,1398,440,1,10/8/24 0:00,3744,98,No,Active,China
10978,Sara Thomas,27,Female,21-04-2024,21-04-2025,Rivian,R1T,2019,Level 5,1HGCM82633A903326,Comprehensive,1159,683,1,28-09-2024 00:00,3360,85,No,Active,China
10979,Deborah Hawkins,48,Male,14-01-2024,14-01-2025,Rivian,R1S,2020,Level 3,1HGCM82633A223609,Collision,1126,329,3,26-06-2024 00:00,4602,92,No,Active,China
10980,Brian Mccarthy,34,Male,5/8/24,5/8/25,Waymo,RoboTaxi,2019,Level 4,1HGCM82633A056311,Comprehensive,1027,306,2,4/8/24 0:00,2102,78,No,Active,China
10981,Chase Jordan,57,Female,11/10/24,11/10/25,Tesla,Cybertruck,2022,Level 4,1HGCM82633A480956,Collision,1409,521,0,N/A,0,98,Yes,Active,China
10982,Chelsea Bailey,35,Female,8/6/24,8/6/25,Nuro,Delivery,2022,Level 3,1HGCM82633A737596,Collision,918,584,0,N/A,0,100,No,Active,China
10983,Charles Robinson,68,Male,17-03-2024,17-03-2025,Nuro,Delivery,2020,Level 4,1HGCM82633A400687,Basic,1094,389,0,N/A,0,91,No,Active,China
10984,Gordon Williams,63,Male,22-04-2024,22-04-2025,Rivian,R1S,2019,Level 3,1HGCM82633A933314,Basic,1157,342,1,3/9/24 0:00,2963,90,No,Active,China
10985,Alicia Abbott,60,Female,24-01-2024,24-01-2025,Cruise,Origin,2021,Level 4,1HGCM82633A246163,Basic,815,344,3,30-06-2024 00:00,3089,96,No,Active,China
10986,Amber Thompson,52,Male,31-08-2024,31-08-2025,Zoox,Autonomous,2020,Level 5,1HGCM82633A499243,Basic,1211,446,3,12/1/24 0:00,3419,94,No,Active,China
10987,Ms. Jody Johnson,28,Female,24-01-2024,24-01-2025,Rivian,R1T,2021,Level 3,1HGCM82633A951857,Comprehensive,1069,467,3,31-05-2024 00:00,4584,86,No,Active,China
10988,Dillon James,41,Female,7/8/24,7/8/25,Nuro,Delivery,2023,Level 5,1HGCM82633A072644,Collision,1229,354,0,N/A,0,75,No,Active,China
10989,Diana Dawson,39,Male,22-02-2024,22-02-2025,Nuro,R2,2020,Level 3,1HGCM82633A681905,Collision,1328,475,3,2/7/24 0:00,4484,86,No,Active,China
10990,Brian Gardner,48,Female,23-09-2024,23-09-2025,Rivian,R1S,2021,Level 3,1HGCM82633A982255,Collision,825,320,2,10/1/24 0:00,2890,92,Yes,Active,China
10991,Connor Jones Jr.,51,Female,26-03-2024,26-03-2025,Waymo,RoboTaxi,2021,Level 3,1HGCM82633A627062,Basic,993,376,1,24-03-2024 00:00,3634,94,Yes,Active,China
10992,Kelly Leon,31,Female,23-01-2024,23-01-2025,Rivian,R1S,2021,Level 3,1HGCM82633A890287,Basic,946,631,0,N/A,0,86,No,Active,China
10993,Joshua Castillo,44,Female,31-08-2024,31-08-2025,Tesla,Model S,2021,Level 3,1HGCM82633A900395,Basic,859,408,1,22-01-2024 00:00,2913,87,Yes,Active,China
10994,Peter Moody,42,Male,16-09-2024,16-09-2025,Rivian,R1T,2023,Level 3,1HGCM82633A791855,Basic,1288,300,1,13-07-2024 00:00,3401,85,No,Active,China
10995,Mary Peterson,46,Female,21-09-2024,21-09-2025,Zoox,Autonomous,2021,Level 5,1HGCM82633A495783,Comprehensive,813,581,1,18-09-2024 00:00,2968,87,Yes,Active,China
10996,Geoffrey Stanley,33,Female,6/2/24,6/2/25,Tesla,Model S,2023,Level 4,1HGCM82633A327874,Collision,1273,421,0,N/A,0,88,No,Active,China
10997,Heather Thompson,53,Male,15-01-2024,15-01-2025,Rivian,R1T,2022,Level 4,1HGCM82633A345172,Comprehensive,820,551,1,15-06-2024 00:00,2531,95,Yes,Active,China
10998,Ann Lee,29,Male,17-07-2024,17-07-2025,Cruise,Bolt,2019,Level 3,1HGCM82633A214638,Comprehensive,988,459,1,22-07-2024 00:00,3941,82,Yes,Active,Singapore
10999,Richard Powers,68,Male,14-08-2024,14-08-2025,Cruise,Origin,2019,Level 4,1HGCM82633A220222,Comprehensive,1382,557,3,23-04-2024 00:00,2459,78,Yes,Active,Singapore
